timestamp,ticker,name,price,nav,deviation_pct
2025-11-03 23:27:06,1672.T,Gold,57540.0,61592.30787433625,-6.579243438326704
2025-11-03 23:27:06,1673.T,Silver,6930.0,7292.7777792041015,-4.974480097811144
2025-11-03 23:27:06,1674.T,Platinum,22910.0,22892.002339140625,0.07861986292305617
2025-11-03 23:27:06,1675.T,Palladium,20690.0,20892.825577022093,-0.9707905533139587
2025-11-03 23:27:06,1676.T,RoyalMetal,37100.0,39856.021834097905,-6.914944611306022
